"timeid","lid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"296","20828","1","0","0.0000","0","0","0","0.0000","0","0"
"297","20836","1","0","0.0000","0","0","0","0.0000","0","0"
"298","20760","1","0","0.0000","0","0","0","0.0000","0","0"
"299","20762","1","0","0.0000","0","0","0","0.0000","0","0"
"300","20909","1","1","1.0000","1","1","0","0.0000","0","0"
"301","21111","5","0","0.0000","0","0","0","0.0000","0","0"
"302","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"303","17996","2","0","0.0000","0","0","0","0.0000","0","0"
"304","9914","1","0","0.0000","0","0","0","0.0000","0","0"
"304","20824","1","0","0.0000","0","0","0","0.0000","0","0"
"304","20828","1","0","0.0000","0","0","2","2.0000","2","2"
"304","20831","1","0","0.0000","0","0","0","0.0000","0","0"
"305","20828","1","0","0.0000","0","0","0","0.0000","0","0"
"305","20848","1","0","0.0000","0","0","0","0.0000","0","0"
"306","21025","1","0","0.0000","0","0","0","0.0000","0","0"
"307","21121","1","0","0.0000","0","0","0","0.0000","0","0"
"308","20828","1","0","0.0000","0","0","0","0.0000","0","0"
"309","10072","1","0","0.0000","0","0","0","0.0000","0","0"
"310","9766","1","1","1.0000","1","1","11","11.0000","11","11"
"311","21091","1","0","0.0000","0","0","0","0.0000","0","0"
"312","21163","1","0","0.0000","0","0","0","0.0000","0","0"
"313","20903","1","0","0.0000","0","0","0","0.0000","0","0"
"314","16542","1","0","0.0000","0","0","0","0.0000","0","0"
"315","20909","1","0","0.0000","0","0","0","0.0000","0","0"
"316","20836","1","0","0.0000","0","0","0","0.0000","0","0"
"317","20794","1","0","0.0000","0","0","0","0.0000","0","0"
"318","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"319","17773","1","0","0.0000","0","0","0","0.0000","0","0"
"320","21146","1","0","0.0000","0","0","0","0.0000","0","0"
"321","20920","1","0","0.0000","0","0","0","0.0000","0","0"
"321","21146","2","0","0.0000","0","0","27","13.5000","27","0"
"322","21013","1","0","0.0000","0","0","0","0.0000","0","0"
"322","21094","1","0","0.0000","0","0","0","0.0000","0","0"
"323","2438","1","0","0.0000","0","0","0","0.0000","0","0"
"324","21130","1","0","0.0000","0","0","0","0.0000","0","0"
"325","21035","1","0","0.0000","0","0","0","0.0000","0","0"
"326","20810","1","0","0.0000","0","0","0","0.0000","0","0"
"327","18694","1","0","0.0000","0","0","3","3.0000","3","3"
"327","20999","1","0","0.0000","0","0","0","0.0000","0","0"
"328","20999","1","0","0.0000","0","0","0","0.0000","0","0"
"329","5748","3","0","0.0000","0","0","0","0.0000","0","0"
"329","14353","1","0","0.0000","0","0","0","0.0000","0","0"
"330","15300","1","0","0.0000","0","0","0","0.0000","0","0"
"331","10271","1","0","0.0000","0","0","0","0.0000","0","0"
"332","21093","1","0","0.0000","0","0","0","0.0000","0","0"
"333","21398","1","1","1.0000","1","1","3","3.0000","3","3"
"334","20810","1","0","0.0000","0","0","0","0.0000","0","0"
"335","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"336","4611","1","26","26.0000","26","26","0","0.0000","0","0"
"337","21111","1","2","2.0000","2","2","0","0.0000","0","0"
"338","20575","1","7","7.0000","7","7","17","17.0000","17","17"
"338","21039","1","0","0.0000","0","0","1","1.0000","1","1"
"339","21643","1","1","1.0000","1","1","0","0.0000","0","0"
"340","11584","1","0","0.0000","0","0","0","0.0000","0","0"
"341","21646","1","0","0.0000","0","0","0","0.0000","0","0"
"342","4877","1","0","0.0000","0","0","0","0.0000","0","0"
"343","20456","1","7","7.0000","7","7","19","19.0000","19","19"
"343","21646","1","0","0.0000","0","0","0","0.0000","0","0"
"344","17996","1","0","0.0000","0","0","0","0.0000","0","0"
"345","21208","2","0","0.0000","0","0","0","0.0000","0","0"
"346","18048","1","0","0.0000","0","0","0","0.0000","0","0"
"347","17996","1","0","0.0000","0","0","0","0.0000","0","0"
"348","20575","1","0","0.0000","0","0","56","56.0000","56","56"
"349","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"350","21111","1","0","0.0000","0","0","1","1.0000","1","1"
"351","16079","1","1","1.0000","1","1","1","1.0000","1","1"
"352","15545","1","0","0.0000","0","0","0","0.0000","0","0"
"353","18679","1","0","0.0000","0","0","0","0.0000","0","0"
"353","20889","1","0","0.0000","0","0","0","0.0000","0","0"
"354","20794","1","0","0.0000","0","0","0","0.0000","0","0"
"355","20758","1","0","0.0000","0","0","1","1.0000","1","1"
"356","19843","1","0","0.0000","0","0","0","0.0000","0","0"
"357","9932","1","1","1.0000","1","1","0","0.0000","0","0"
"358","20829","1","0","0.0000","0","0","1","1.0000","1","1"
"359","21639","1","0","0.0000","0","0","1","1.0000","1","1"
"360","20798","1","0","0.0000","0","0","1","1.0000","1","1"
"360","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"360","21628","1","0","0.0000","0","0","1","1.0000","1","1"
"361","17770","1","0","0.0000","0","0","0","0.0000","0","0"
"362","20814","1","0","0.0000","0","0","0","0.0000","0","0"
"362","21646","1","0","0.0000","0","0","24","24.0000","24","24"
"363","21190","1","0","0.0000","0","0","0","0.0000","0","0"
"364","21111","1","0","0.0000","0","0","1","1.0000","1","1"
"365","9720","1","26","26.0000","26","26","72","72.0000","72","72"
"366","9698","1","0","0.0000","0","0","0","0.0000","0","0"
"367","21208","1","0","0.0000","0","0","0","0.0000","0","0"
"368","17712","1","81","81.0000","81","81","0","0.0000","0","0"
"368","21639","1","0","0.0000","0","0","0","0.0000","0","0"
"369","16074","1","1","1.0000","1","1","0","0.0000","0","0"
"370","15797","1","0","0.0000","0","0","0","0.0000","0","0"
"371","9908","1","0","0.0000","0","0","0","0.0000","0","0"
"372","9914","1","0","0.0000","0","0","4","4.0000","4","4"
"373","21111","2","0","0.0000","0","0","4","2.0000","2","2"
"374","21111","3","0","0.0000","0","0","6","2.0000","2","2"
"375","8865","1","0","0.0000","0","0","0","0.0000","0","0"
"376","3124","1","1","1.0000","1","1","0","0.0000","0","0"
"377","20794","1","0","0.0000","0","0","0","0.0000","0","0"
"378","3260","1","0","0.0000","0","0","0","0.0000","0","0"
"378","3265","1","0","0.0000","0","0","0","0.0000","0","0"
"378","5704","2","0","0.0000","0","0","0","0.0000","0","0"
"378","18694","3","0","0.0000","0","0","0","0.0000","0","0"
"378","20505","8","1","0.1250","1","0","1","0.1250","1","0"
"379","2474","5","0","0.0000","0","0","0","0.0000","0","0"
"379","2786","1","0","0.0000","0","0","0","0.0000","0","0"
"379","2921","5","0","0.0000","0","0","0","0.0000","0","0"
"379","9766","12","0","0.0000","0","0","0","0.0000","0","0"
"379","21111","3","0","0.0000","0","0","0","0.0000","0","0"
"380","2370","5","0","0.0000","0","0","0","0.0000","0","0"
"380","2786","2","0","0.0000","0","0","0","0.0000","0","0"
"380","14414","1","0","0.0000","0","0","0","0.0000","0","0"
"380","22023","3","0","0.0000","0","0","0","0.0000","0","0"
"381","9766","2","0","0.0000","0","0","0","0.0000","0","0"
"382","3124","1","0","0.0000","0","0","0","0.0000","0","0"
"382","10056","4","0","0.0000","0","0","0","0.0000","0","0"
"383","2438","1","0","0.0000","0","0","0","0.0000","0","0"
"383","2447","5","0","0.0000","0","0","0","0.0000","0","0"
"384","2920","2","0","0.0000","0","0","0","0.0000","0","0"
"384","16555","1","0","0.0000","0","0","0","0.0000","0","0"
"384","20875","1","0","0.0000","0","0","0","0.0000","0","0"
"384","21324","6","0","0.0000","0","0","0","0.0000","0","0"
"385","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"386","5748","1","0","0.0000","0","0","0","0.0000","0","0"
"387","1681","1","0","0.0000","0","0","0","0.0000","0","0"
"388","20794","1","0","0.0000","0","0","0","0.0000","0","0"
"388","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"389","5748","1","0","0.0000","0","0","0","0.0000","0","0"
"390","2370","1","1","1.0000","1","1","0","0.0000","0","0"
"391","21266","1","2","2.0000","2","2","3","3.0000","3","3"
"392","21240","1","1","1.0000","1","1","0","0.0000","0","0"
"393","18065","1","1","1.0000","1","1","2","2.0000","2","2"
"394","5321","1","0","0.0000","0","0","0","0.0000","0","0"
"395","10056","1","0","0.0000","0","0","0","0.0000","0","0"
"396","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"397","9932","1","0","0.0000","0","0","0","0.0000","0","0"
"398","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"399","20889","1","0","0.0000","0","0","0","0.0000","0","0"
"400","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"401","21111","2","0","0.0000","0","0","0","0.0000","0","0"
"402","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"403","18930","1","0","0.0000","0","0","0","0.0000","0","0"
"403","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"404","20976","1","2","2.0000","2","2","2","2.0000","2","2"
"405","4799","1","0","0.0000","0","0","0","0.0000","0","0"
"405","21111","1","1","1.0000","1","1","0","0.0000","0","0"
"406","20976","1","8","8.0000","8","8","20","20.0000","20","20"
"407","2398","1","0","0.0000","0","0","1","1.0000","1","1"
"408","20861","1","0","0.0000","0","0","0","0.0000","0","0"
"408","20875","1","7","7.0000","7","7","2","2.0000","2","2"
"409","8905","1","0","0.0000","0","0","0","0.0000","0","0"
"410","21111","1","2","2.0000","2","2","0","0.0000","0","0"
"411","17996","1","1","1.0000","1","1","0","0.0000","0","0"
"412","20794","1","2","2.0000","2","2","0","0.0000","0","0"
"413","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"414","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"415","21224","1","2","2.0000","2","2","2","2.0000","2","2"
"416","17770","1","1","1.0000","1","1","2","2.0000","2","2"
"417","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"418","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"419","21205","1","0","0.0000","0","0","0","0.0000","0","0"
"420","6000","1","0","0.0000","0","0","0","0.0000","0","0"
"421","2364","1","0","0.0000","0","0","0","0.0000","0","0"
"422","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"423","2416","1","0","0.0000","0","0","0","0.0000","0","0"
"424","2398","1","1","1.0000","1","1","0","0.0000","0","0"
"424","9914","1","0","0.0000","0","0","0","0.0000","0","0"
"425","4594","3","1","0.3333","1","0","1","0.3333","1","0"
"426","9921","1","0","0.0000","0","0","0","0.0000","0","0"
"427","10496","1","0","0.0000","0","0","0","0.0000","0","0"
"428","10311","1","0","0.0000","0","0","0","0.0000","0","0"
"428","20875","1","0","0.0000","0","0","0","0.0000","0","0"
"429","2370","1","1","1.0000","1","1","0","0.0000","0","0"
"430","21111","1","1","1.0000","1","1","0","0.0000","0","0"
"431","20599","1","1","1.0000","1","1","0","0.0000","0","0"
"432","11008","1","0","0.0000","0","0","0","0.0000","0","0"
"433","6000","1","0","0.0000","0","0","0","0.0000","0","0"
"434","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"435","6000","1","0","0.0000","0","0","0","0.0000","0","0"
"436","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"437","21109","1","2","2.0000","2","2","0","0.0000","0","0"
"438","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"439","8905","1","1","1.0000","1","1","0","0.0000","0","0"
"439","20575","1","1","1.0000","1","1","0","0.0000","0","0"
"440","21111","1","1","1.0000","1","1","0","0.0000","0","0"
"441","21644","1","0","0.0000","0","0","0","0.0000","0","0"
"442","2398","1","0","0.0000","0","0","0","0.0000","0","0"
"442","5748","1","1","1.0000","1","1","0","0.0000","0","0"
"443","20980","1","1","1.0000","1","1","0","0.0000","0","0"
"444","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"445","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"446","2378","1","0","0.0000","0","0","0","0.0000","0","0"
"447","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"448","14818","2","0","0.0000","0","0","0","0.0000","0","0"
"449","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"450","22011","1","1","1.0000","1","1","7","7.0000","7","7"
"451","6000","1","5","5.0000","5","5","55","55.0000","55","55"
"452","2378","1","0","0.0000","0","0","0","0.0000","0","0"
"453","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"454","20875","1","0","0.0000","0","0","1","1.0000","1","1"
"455","21078","1","1","1.0000","1","1","0","0.0000","0","0"
"456","2420","1","1","1.0000","1","1","0","0.0000","0","0"
"456","5748","1","0","0.0000","0","0","0","0.0000","0","0"
"456","9913","1","0","0.0000","0","0","0","0.0000","0","0"
"457","2370","1","1","1.0000","1","1","0","0.0000","0","0"
"458","21644","1","0","0.0000","0","0","0","0.0000","0","0"
"459","9901","1","0","0.0000","0","0","0","0.0000","0","0"
"460","2370","1","0","0.0000","0","0","1","1.0000","1","1"
"461","16555","1","0","0.0000","0","0","1","1.0000","1","1"
"461","22023","1","0","0.0000","0","0","2","2.0000","2","2"
"462","21072","1","2","2.0000","2","2","0","0.0000","0","0"
"463","10344","1","0","0.0000","0","0","0","0.0000","0","0"
"464","20976","1","0","0.0000","0","0","0","0.0000","0","0"
"465","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"466","2906","1","0","0.0000","0","0","15","15.0000","15","15"
"467","9932","1","0","0.0000","0","0","0","0.0000","0","0"
"468","2370","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"469","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"470","2416","1","1","1.0000","1","1","0","0.0000","0","0"
"471","10350","1","4","4.0000","4","4","0","0.0000","0","0"
"472","20828","1","0","0.0000","0","0","1","1.0000","1","1"
"473","20828","1","1","1.0000","1","1","0","0.0000","0","0"
"474","21312","1","0","0.0000","0","0","0","0.0000","0","0"
"475","20807","1","1","1.0000","1","1","0","0.0000","0","0"
"476","21644","1","0","0.0000","0","0","0","0.0000","0","0"
"477","21640","1","0","0.0000","0","0","0","0.0000","0","0"
"478","21640","1","0","0.0000","0","0","0","0.0000","0","0"
"479","2370","1","0","0.0000","0","0","1","1.0000","1","1"
"480","2398","1","1","1.0000","1","1","0","0.0000","0","0"
"481","20828","1","1","1.0000","1","1","0","0.0000","0","0"
"482","10949","1","0","0.0000","0","0","0","0.0000","0","0"
"482","20735","1","1","1.0000","1","1","0","0.0000","0","0"
"483","9766","1","2","2.0000","2","2","18","18.0000","18","18"
"484","2398","1","0","0.0000","0","0","0","0.0000","0","0"
"485","21347","1","0","0.0000","0","0","0","0.0000","0","0"
"486","9914","1","30","30.0000","30","30","50","50.0000","50","50"
"487","20828","2","1","0.5000","1","0","1","0.5000","1","0"
"488","20505","1","0","0.0000","0","0","0","0.0000","0","0"
"489","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"489","20828","2","2","1.0000","1","1","0","0.0000","0","0"
"490","20828","1","1","1.0000","1","1","0","0.0000","0","0"
"491","21644","1","0","0.0000","0","0","0","0.0000","0","0"
"492","20889","1","0","0.0000","0","0","0","0.0000","0","0"
"493","9948","1","0","0.0000","0","0","0","0.0000","0","0"
"493","17770","1","0","0.0000","0","0","0","0.0000","0","0"
"493","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"494","5748","1","0","0.0000","0","0","0","0.0000","0","0"
"494","9914","1","0","0.0000","0","0","0","0.0000","0","0"
"495","2406","1","0","0.0000","0","0","0","0.0000","0","0"
"496","6000","1","0","0.0000","0","0","0","0.0000","0","0"
"497","18704","1","0","0.0000","0","0","0","0.0000","0","0"
"498","2398","1","0","0.0000","0","0","0","0.0000","0","0"
"499","2365","1","2","2.0000","2","2","5","5.0000","5","5"
"500","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"501","5797","1","0","0.0000","0","0","0","0.0000","0","0"
"501","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"502","20828","5","4","0.8000","1","0","1","0.2000","1","0"
"503","3260","1","0","0.0000","0","0","0","0.0000","0","0"
"504","20481","1","0","0.0000","0","0","1","1.0000","1","1"
"505","10949","3","0","0.0000","0","0","0","0.0000","0","0"
"506","20536","1","0","0.0000","0","0","0","0.0000","0","0"
"507","20460","1","12","12.0000","12","12","14","14.0000","14","14"
"507","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"508","10267","1","0","0.0000","0","0","0","0.0000","0","0"
"509","10949","1","0","0.0000","0","0","0","0.0000","0","0"
"510","20502","1","0","0.0000","0","0","10","10.0000","10","10"
"511","5678","1","0","0.0000","0","0","0","0.0000","0","0"
"512","10949","2","0","0.0000","0","0","0","0.0000","0","0"
"512","20855","1","0","0.0000","0","0","0","0.0000","0","0"
"513","20855","2","0","0.0000","0","0","0","0.0000","0","0"
"514","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"515","2398","6","0","0.0000","0","0","0","0.0000","0","0"
"516","20828","1","0","0.0000","0","0","0","0.0000","0","0"
"517","21347","1","0","0.0000","0","0","0","0.0000","0","0"
"518","20663","1","0","0.0000","0","0","0","0.0000","0","0"
"519","21172","1","0","0.0000","0","0","0","0.0000","0","0"
"520","5589","1","0","0.0000","0","0","0","0.0000","0","0"
"521","10912","1","0","0.0000","0","0","0","0.0000","0","0"
"522","10010","1","0","0.0000","0","0","0","0.0000","0","0"
"522","20527","1","0","0.0000","0","0","1","1.0000","1","1"
"523","8905","1","0","0.0000","0","0","0","0.0000","0","0"
"524","5484","1","0","0.0000","0","0","0","0.0000","0","0"
"525","20794","1","0","0.0000","0","0","0","0.0000","0","0"
"526","20828","1","0","0.0000","0","0","0","0.0000","0","0"
"527","21111","1","0","0.0000","0","0","0","0.0000","0","0"
"528","17883","1","1","1.0000","1","1","0","0.0000","0","0"
"529","21194","1","0","0.0000","0","0","0","0.0000","0","0"
"530","12882","1","0","0.0000","0","0","1","1.0000","1","1"
"530","20990","1","0","0.0000","0","0","0","0.0000","0","0"
"531","5321","1","0","0.0000","0","0","0","0.0000","0","0"
"532","20868","1","0","0.0000","0","0","1","1.0000","1","1"
"533","2786","1","0","0.0000","0","0","0","0.0000","0","0"
