"aid","tid","gid","wid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"1","19","1998","21","1","0","0.0000","0","0","2","2.0000","2","2"
"1","19","2149","18","1","0","0.0000","0","0","3","3.0000","3","3"
"1","19","2149","21","6","8","1.3333","3","0","3","0.5000","2","0"
"1","20","76","17","1","4","4.0000","4","4","40","40.0000","40","40"
"1","20","117","4","3","8","2.6667","3","2","40","13.3333","14","12"
"1","20","117","21","2","4","2.0000","3","1","0","0.0000","0","0"
"1","20","136","28","1","2","2.0000","2","2","0","0.0000","0","0"
"1","20","147","23","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","239","25","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","253","17","2","0","0.0000","0","0","0","0.0000","0","0"
"1","20","390","17","1","3","3.0000","3","3","1","1.0000","1","1"
"1","20","395","17","4","8","2.0000","5","0","19","4.7500","11","0"
"1","20","395","18","1","0","0.0000","0","0","2","2.0000","2","2"
"1","20","449","15","1","25","25.0000","25","25","30","30.0000","30","30"
"1","20","449","21","3","7","2.3333","4","1","10","3.3333","7","0"
"1","20","534","17","4","38","9.5000","18","6","0","0.0000","0","0"
"1","20","579","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","619","4","1","9","9.0000","9","9","76","76.0000","76","76"
"1","20","635","18","1","2","2.0000","2","2","2","2.0000","2","2"
"1","20","645","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","653","17","1","1","1.0000","1","1","0","0.0000","0","0"
"1","20","913","17","1","0","0.0000","0","0","2","2.0000","2","2"
"1","20","914","17","1","2","2.0000","2","2","3","3.0000","3","3"
"1","20","1002","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","1107","21","1","2","2.0000","2","2","1","1.0000","1","1"
"1","20","1129","17","4","6","1.5000","4","0","12","3.0000","10","0"
"1","20","1129","21","2","10","5.0000","8","2","22","11.0000","17","5"
"1","20","1170","21","1","2","2.0000","2","2","1","1.0000","1","1"
"1","20","1195","17","1","3","3.0000","3","3","0","0.0000","0","0"
"1","20","1258","17","1","15","15.0000","15","15","11","11.0000","11","11"
"1","20","1341","25","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","1342","21","1","4","4.0000","4","4","1","1.0000","1","1"
"1","20","1361","17","2","11","5.5000","6","5","0","0.0000","0","0"
"1","20","1513","21","1","4","4.0000","4","4","0","0.0000","0","0"
"1","20","1548","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","20","1636","17","1","1","1.0000","1","1","3","3.0000","3","3"
"1","20","1636","18","1","4","4.0000","4","4","1","1.0000","1","1"
"1","20","1835","17","1","4","4.0000","4","4","4","4.0000","4","4"
"1","20","1913","17","1","2","2.0000","2","2","10","10.0000","10","10"
"1","20","1914","18","1","1","1.0000","1","1","3","3.0000","3","3"
"1","20","1975","18","1","13","13.0000","13","13","6","6.0000","6","6"
"1","20","2068","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","2071","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","2095","21","1","10","10.0000","10","10","0","0.0000","0","0"
"1","20","2098","17","2","1","0.5000","1","0","8","4.0000","7","1"
"1","20","2099","17","1","2","2.0000","2","2","1","1.0000","1","1"
"1","20","2149","4","6","10","1.6667","3","0","15","2.5000","8","1"
"1","20","2149","17","27","93","3.4444","10","0","67","2.4815","12","0"
"1","20","2149","18","1","2","2.0000","2","2","0","0.0000","0","0"
"1","20","2149","20","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","2149","21","29","38","1.3103","6","0","70","2.4138","15","0"
"1","20","2149","24","1","0","0.0000","0","0","0","0.0000","0","0"
"1","20","2149","26","1","0","0.0000","0","0","8","8.0000","8","8"
"1","20","2149","28","1","0","0.0000","0","0","8","8.0000","8","8"
"1","20","2165","17","1","0","0.0000","0","0","5","5.0000","5","5"
"1","21","85","18","1","0","0.0000","0","0","1","1.0000","1","1"
"1","21","85","21","2","2","1.0000","1","1","1","0.5000","1","0"
"1","21","85","28","1","0","0.0000","0","0","1","1.0000","1","1"
"1","21","117","4","1","4","4.0000","4","4","2","2.0000","2","2"
"1","21","117","17","1","1","1.0000","1","1","3","3.0000","3","3"
"1","21","117","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","21","117","23","1","6","6.0000","6","6","0","0.0000","0","0"
"1","21","229","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","293","17","1","10","10.0000","10","10","18","18.0000","18","18"
"1","21","293","21","1","10","10.0000","10","10","18","18.0000","18","18"
"1","21","369","21","4","5","1.2500","4","0","9","2.2500","5","1"
"1","21","378","21","1","0","0.0000","0","0","5","5.0000","5","5"
"1","21","395","17","2","0","0.0000","0","0","0","0.0000","0","0"
"1","21","433","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","449","10","1","4","4.0000","4","4","0","0.0000","0","0"
"1","21","449","21","4","45","11.2500","27","3","12","3.0000","12","0"
"1","21","543","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","553","21","1","3","3.0000","3","3","1","1.0000","1","1"
"1","21","559","25","1","1","1.0000","1","1","2","2.0000","2","2"
"1","21","600","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","21","601","20","1","7","7.0000","7","7","3","3.0000","3","3"
"1","21","699","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","699","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","703","21","1","0","0.0000","0","0","2","2.0000","2","2"
"1","21","771","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","844","21","1","3","3.0000","3","3","0","0.0000","0","0"
"1","21","861","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","21","912","18","1","1","1.0000","1","1","1","1.0000","1","1"
"1","21","914","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","948","17","1","2","2.0000","2","2","0","0.0000","0","0"
"1","21","957","21","1","0","0.0000","0","0","2","2.0000","2","2"
"1","21","1015","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1070","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1091","24","1","1","1.0000","1","1","2","2.0000","2","2"
"1","21","1135","4","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1195","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1229","17","1","3","3.0000","3","3","0","0.0000","0","0"
"1","21","1233","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1255","18","2","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1305","24","1","0","0.0000","0","0","1","1.0000","1","1"
"1","21","1322","21","1","0","0.0000","0","0","3","3.0000","3","3"
"1","21","1342","17","2","4","2.0000","2","2","4","2.0000","2","2"
"1","21","1430","17","1","1","1.0000","1","1","8","8.0000","8","8"
"1","21","1430","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","21","1508","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1567","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1611","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1636","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","21","1675","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1714","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1788","25","2","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1835","17","1","1","1.0000","1","1","2","2.0000","2","2"
"1","21","1861","18","1","2","2.0000","2","2","1","1.0000","1","1"
"1","21","1869","17","2","33","16.5000","18","15","0","0.0000","0","0"
"1","21","1871","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1962","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","1998","21","1","2","2.0000","2","2","3","3.0000","3","3"
"1","21","2078","17","1","4","4.0000","4","4","3","3.0000","3","3"
"1","21","2121","4","2","4","2.0000","3","1","11","5.5000","10","1"
"1","21","2149",NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1","21","2149","4","2","1","0.5000","1","0","14","7.0000","12","2"
"1","21","2149","10","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","2149","17","17","22","1.2941","6","0","46","2.7059","20","0"
"1","21","2149","18","3","2","0.6667","1","0","0","0.0000","0","0"
"1","21","2149","19","1","8","8.0000","8","8","6","6.0000","6","6"
"1","21","2149","20","1","0","0.0000","0","0","0","0.0000","0","0"
"1","21","2149","21","58","73","1.2586","5","0","68","1.1724","8","0"
"1","21","2149","23","4","11","2.7500","6","0","10","2.5000","4","0"
"1","21","2149","25","2","1","0.5000","1","0","2","1.0000","1","1"
"1","21","2149","28","3","5","1.6667","5","0","3","1.0000","2","0"
"1","21","2184","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","22","356","18","2","0","0.0000","0","0","0","0.0000","0","0"
"1","22","368","21","1","2","2.0000","2","2","4","4.0000","4","4"
"1","22","449","21","1","40","40.0000","40","40","18","18.0000","18","18"
"1","22","553","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","22","553","28","1","1","1.0000","1","1","0","0.0000","0","0"
"1","22","868","21","1","2","2.0000","2","2","7","7.0000","7","7"
"1","22","1094","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","22","1210","28","1","1","1.0000","1","1","0","0.0000","0","0"
"1","22","1422","17","1","0","0.0000","0","0","1","1.0000","1","1"
"1","22","1504","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","22","1788","21","1","1","1.0000","1","1","2","2.0000","2","2"
"1","22","1835","17","1","1","1.0000","1","1","0","0.0000","0","0"
"1","22","1975","21","1","2","2.0000","2","2","0","0.0000","0","0"
"1","22","1998","4","1","1","1.0000","1","1","6","6.0000","6","6"
"1","22","2149","17","5","3","0.6000","2","0","6","1.2000","2","0"
"1","22","2149","18","4","5","1.2500","3","0","6","1.5000","3","0"
"1","22","2149","21","29","38","1.3103","17","0","26","0.8966","5","0"
"1","22","2149","25","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","89","21","1","5","5.0000","5","5","4","4.0000","4","4"
"1","23","223","17","1","15","15.0000","15","15","14","14.0000","14","14"
"1","23","298","28","1","15","15.0000","15","15","0","0.0000","0","0"
"1","23","356","17","1","0","0.0000","0","0","100","100.0000","100","100"
"1","23","382","21","1","0","0.0000","0","0","3","3.0000","3","3"
"1","23","449","10","1","11","11.0000","11","11","7","7.0000","7","7"
"1","23","449","17","1","2","2.0000","2","2","0","0.0000","0","0"
"1","23","449","21","3","52","17.3333","46","0","4","1.3333","4","0"
"1","23","457","21","1","1","1.0000","1","1","4","4.0000","4","4"
"1","23","478","10","1","9","9.0000","9","9","9","9.0000","9","9"
"1","23","596","17","1","0","0.0000","0","0","1","1.0000","1","1"
"1","23","616","17","1","8","8.0000","8","8","0","0.0000","0","0"
"1","23","674","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","703","17","1","3","3.0000","3","3","17","17.0000","17","17"
"1","23","762","21","1","0","0.0000","0","0","4","4.0000","4","4"
"1","23","817","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","23","891","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","23","954","28","5","0","0.0000","0","0","8","1.6000","3","0"
"1","23","987","21","1","3","3.0000","3","3","10","10.0000","10","10"
"1","23","1094","21","1","2","2.0000","2","2","0","0.0000","0","0"
"1","23","1129","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","1129","21","1","3","3.0000","3","3","0","0.0000","0","0"
"1","23","1195","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","1421","18","1","9","9.0000","9","9","13","13.0000","13","13"
"1","23","1422","18","1","10","10.0000","10","10","14","14.0000","14","14"
"1","23","1543","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","1755","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","1835","21","1","5","5.0000","5","5","2","2.0000","2","2"
"1","23","1861","17","3","0","0.0000","0","0","0","0.0000","0","0"
"1","23","1869","17","1","0","0.0000","0","0","2","2.0000","2","2"
"1","23","1975","21","1","3","3.0000","3","3","2","2.0000","2","2"
"1","23","1998","21","1","1","1.0000","1","1","21","21.0000","21","21"
"1","23","2009","21","1","1","1.0000","1","1","2","2.0000","2","2"
"1","23","2049","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2060","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2071","17","2","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2071","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2142","17","2","0","0.0000","0","0","1","0.5000","1","0"
"1","23","2142","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2149","4","1","0","0.0000","0","0","1","1.0000","1","1"
"1","23","2149","10","1","1","1.0000","1","1","0","0.0000","0","0"
"1","23","2149","15","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2149","17","8","3","0.3750","2","0","2","0.2500","1","0"
"1","23","2149","18","3","4","1.3333","2","0","7","2.3333","5","0"
"1","23","2149","20","1","0","0.0000","0","0","8","8.0000","8","8"
"1","23","2149","21","20","23","1.1500","9","0","30","1.5000","9","0"
"1","23","2149","23","3","0","0.0000","0","0","6","2.0000","4","0"
"1","23","2149","25","4","0","0.0000","0","0","15","3.7500","12","0"
"1","23","2149","28","2","2","1.0000","2","0","3","1.5000","3","0"
"1","23","2184","17","1","17","17.0000","17","17","17","17.0000","17","17"
"1","23","2184","18","1","3","3.0000","3","3","0","0.0000","0","0"
"1","23","2184","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","23","2192","17","5","0","0.0000","0","0","0","0.0000","0","0"
"1","24","109","18","1","1","1.0000","1","1","1","1.0000","1","1"
"1","24","117","17","1","2","2.0000","2","2","3","3.0000","3","3"
"1","24","368","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","369","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","449","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","553","21","2","2","1.0000","1","1","0","0.0000","0","0"
"1","24","616","17","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","829","21","1","3","3.0000","3","3","0","0.0000","0","0"
"1","24","954","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","24","1094","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1233","17","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1347","21","2","2","1.0000","1","1","1","0.5000","1","0"
"1","24","1500","21","1","2","2.0000","2","2","3","3.0000","3","3"
"1","24","1835","17","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1835","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1861","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1975","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","1998","17","1","2","2.0000","2","2","2","2.0000","2","2"
"1","24","2011","18","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","2078","18","1","2","2.0000","2","2","0","0.0000","0","0"
"1","24","2129","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","24","2149","17","2","2","1.0000","1","1","0","0.0000","0","0"
"1","24","2149","18","7","7","1.0000","2","0","1","0.1429","1","0"
"1","24","2149","21","41","42","1.0244","4","0","22","0.5366","3","0"
"1","24","2149","28","2","1","0.5000","1","0","1","0.5000","1","0"
"1","25","117","21","1","5","5.0000","5","5","0","0.0000","0","0"
"1","25","553","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","25","1129","17","1","2","2.0000","2","2","0","0.0000","0","0"
"1","25","1170","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","25","1322","17","1","2","2.0000","2","2","2","2.0000","2","2"
"1","25","1413","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","25","1430","28","1","0","0.0000","0","0","0","0.0000","0","0"
"1","25","1543","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","25","1861","17","2","10","5.0000","10","0","0","0.0000","0","0"
"1","25","2149","17","1","0","0.0000","0","0","1","1.0000","1","1"
"1","25","2149","21","3","29","9.6667","22","0","14","4.6667","14","0"
"1","26","117","21","1","0","0.0000","0","0","0","0.0000","0","0"
"1","26","464","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","26","1002","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","26","1233","21","1","0","0.0000","0","0","2","2.0000","2","2"
"1","26","2149","21","7","26","3.7143","18","0","28","4.0000","22","0"
"1","27","41","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","108","21","1","1","1.0000","1","1","2","2.0000","2","2"
"1","27","441","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","441","20","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","668","17","1","0","0.0000","0","0","2","2.0000","2","2"
"1","27","674","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","699","18","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","780","23","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","797","23","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","940","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","27","1030","17","1","0","0.0000","0","0","1","1.0000","1","1"
"1","27","1030","21","1","0","0.0000","0","0","2","2.0000","2","2"
"1","27","1042","21","1","1","1.0000","1","1","0","0.0000","0","0"
"1","27","1504","17","1","1","1.0000","1","1","2","2.0000","2","2"
"1","27","1857","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","1975","21","1","1","1.0000","1","1","3","3.0000","3","3"
"1","27","2027","21","1","0","0.0000","0","0","1","1.0000","1","1"
"1","27","2148","28","1","0","0.0000","0","0","1","1.0000","1","1"
"1","27","2149",NULL,"1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","2149","17","14","6","0.4286","2","0","10","0.7143","4","0"
"1","27","2149","18","3","0","0.0000","0","0","1","0.3333","1","0"
"1","27","2149","21","24","15","0.6250","11","0","9","0.3750","4","0"
"1","27","2149","24","1","0","0.0000","0","0","0","0.0000","0","0"
"1","27","2149","28","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","108","4","1","9","9.0000","9","9","5","5.0000","5","5"
"1","28","108","10","1","3","3.0000","3","3","0","0.0000","0","0"
"1","28","186","4","1","2","2.0000","2","2","0","0.0000","0","0"
"1","28","237","28","1","0","0.0000","0","0","6","6.0000","6","6"
"1","28","260","20","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","321","20","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","451","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","493","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","674","17","1","0","0.0000","0","0","0","0.0000","0","0"
"1","28","699","17","3","2","0.6667","2","0","0","0.0000","0","0"
