"region","country","provstate","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"Southeast Asia","Philippines","South Cotabato","78","122","1.5641","15","0","421","5.3974","58","0"
"Southeast Asia","Philippines","Sultan Kudarat","46","36","0.7826","11","0","207","4.5000","36","0"
"Southeast Asia","Philippines","Sultan Kudurat","1","9","9.0000","9","9","34","34.0000","34","34"
"Southeast Asia","Philippines","Sulu","91","210","2.3077","52","0","435","4.7802","74","0"
"Southeast Asia","Philippines","Surigao del Norte","20","5","0.2500","3","0","41","2.0500","20","0"
"Southeast Asia","Philippines","Surigao del Sur","39","30","0.7692","12","0","21","0.5385","8","0"
"Southeast Asia","Philippines","Tarlac","6","10","1.6667","5","0","7","1.1667","7","0"
"Southeast Asia","Philippines","Tawi Tawi","4","16","4.0000","10","0","8","2.0000","5","1"
"Southeast Asia","Philippines","Tawi-Tawi","5","0","0.0000","0","0","1","0.2000","1","0"
"Southeast Asia","Philippines","Unknown","128","483","3.7734","36","0","503","3.9297","90","0"
"Southeast Asia","Philippines","Zambales","10","23","2.3000","7","0","8","0.8000","5","0"
"Southeast Asia","Philippines","Zamboanga del Norte","30","81","2.7000","18","0","129","4.3000","40","0"
"Southeast Asia","Philippines","Zamboanga del Sur","96","310","3.2292","114","0","428","4.4583","75","0"
"Southeast Asia","Philippines","Zamboanga Sibugay","77","44","0.5714","9","0","412","5.3506","75","0"
"Southeast Asia","Singapore","Singapore","4","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","South Vietnam","Pleiku","1","81","81.0000","81","81","0","0.0000","0","0"
"Southeast Asia","Thailand","Ayutthaya","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Bangkok","148","64","0.4324","20","0","586","3.9595","123","0"
"Southeast Asia","Thailand","Bangkok Province","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Betong","1","0","0.0000","0","0","5","5.0000","5","5"
"Southeast Asia","Thailand","Chachoengsao","3","2","0.6667","1","0","6","2.0000","6","0"
"Southeast Asia","Thailand","Chaing Mai","1","0","0.0000","0","0","1","1.0000","1","1"
"Southeast Asia","Thailand","Chaiyaphum","2","13","6.5000","8","5","5","2.5000","5","0"
"Southeast Asia","Thailand","Chiang Mai","20","11","0.5500","8","0","3","0.1500","3","0"
"Southeast Asia","Thailand","Chiang Rai","1","2","2.0000","2","2","2","2.0000","2","2"
"Southeast Asia","Thailand","Chon Buri","3","1","0.3333","1","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Kanchanaburi","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Khon Kaen","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Krabi","2","4","2.0000","4","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Lampang","1","2","2.0000","2","2","0","0.0000","0","0"
"Southeast Asia","Thailand","Lopburi","1","2","2.0000","2","2","0","0.0000","0","0"
"Southeast Asia","Thailand","Nakhon Pathom","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Nakhon Ratchasima","2","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Nakhon Sawan","1","1","1.0000","1","1","0","0.0000","0","0"
"Southeast Asia","Thailand","Nakhon Si Thammarat","5","8","1.6000","4","0","6","1.2000","6","0"
"Southeast Asia","Thailand","Nan","2","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Narathiwat","615","326","0.5301","16","0","1210","1.9675","43","0"
"Southeast Asia","Thailand","Narathiwat Province","5","10","2.0000","6","0","14","2.8000","11","0"
"Southeast Asia","Thailand","Nonthaburi","10","5","0.5000","4","0","13","1.3000","9","0"
"Southeast Asia","Thailand","Pathum thani","4","1","0.2500","1","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Pattani","592","378","0.6385","7","0","1111","1.8767","40","0"
"Southeast Asia","Thailand","Pattani and Yala Provinces","1","5","5.0000","5","5","0","0.0000","0","0"
"Southeast Asia","Thailand","Phangnga","2","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","phayao","2","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Phetchabun","1","1","1.0000","1","1","2","2.0000","2","2"
"Southeast Asia","Thailand","Phetchaburi","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Phichit","1","1","1.0000","1","1","0","0.0000","0","0"
"Southeast Asia","Thailand","Phra Nakhon Si Ayutthaya","2","1","0.5000","1","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Phuket","1","1","1.0000","1","1","0","0.0000","0","0"
"Southeast Asia","Thailand","Prachinburi","2","12","6.0000","7","5","22","11.0000","20","2"
"Southeast Asia","Thailand","Prachuap Khiri Khan","2","1","0.5000","1","0","20","10.0000","20","0"
"Southeast Asia","Thailand","Rangae","2","1","0.5000","1","0","1","0.5000","1","0"
"Southeast Asia","Thailand","Ranong","1","1","1.0000","1","1","0","0.0000","0","0"
"Southeast Asia","Thailand","Ratchaburi","3","5","1.6667","3","0","21","7.0000","12","0"
"Southeast Asia","Thailand","Rayong","3","6","2.0000","6","0","8","2.6667","4","0"
"Southeast Asia","Thailand","Sa Kaeo","1","6","6.0000","6","6","0","0.0000","0","0"
"Southeast Asia","Thailand","sakon nakhon","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","samut prakan","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Saraburi","2","3","1.5000","2","1","1","0.5000","1","0"
"Southeast Asia","Thailand","Songkhla","74","62","0.8378","14","0","629","8.5000","400","0"
"Southeast Asia","Thailand","Songkla","2","1","0.5000","1","0","0","0.0000","0","0"
"Southeast Asia","Thailand","South","1","5","5.0000","5","5","0","0.0000","0","0"
"Southeast Asia","Thailand","Surat Thani","5","9","1.8000","9","0","12","2.4000","12","0"
"Southeast Asia","Thailand","Surin","1","2","2.0000","2","2","0","0.0000","0","0"
"Southeast Asia","Thailand","Tak","13","31","2.3846","11","0","72","5.5385","39","0"
"Southeast Asia","Thailand","Tak Bai","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Thailand","Trang","4","22","5.5000","14","1","3","0.7500","3","0"
"Southeast Asia","Thailand","Trat","2","3","1.5000","2","1","30","15.0000","30","0"
"Southeast Asia","Thailand","Udon Thani","3","27","9.0000","27","0","3","1.0000","3","0"
"Southeast Asia","Thailand","Unknown","18","37","2.0556","8","0","110","6.1111","40","0"
"Southeast Asia","Thailand","Yala","405","230","0.5679","14","0","973","2.4025","35","0"
"Southeast Asia","Thailand","Yala  District","1","0","0.0000","0","0","10","10.0000","10","10"
"Southeast Asia","Thailand","Yala Muang  District","1","2","2.0000","2","2","17","17.0000","17","17"
"Southeast Asia","Thailand","Yala Province","6","9","1.5000","8","0","31","5.1667","11","0"
"Southeast Asia","Thailand","Yala Province/Muang District","1","0","0.0000","0","0","44","44.0000","44","44"
"Southeast Asia","Vietnam","Dong Nai","1","0","0.0000","0","0","0","0.0000","0","0"
"Southeast Asia","Vietnam","Ho Chi Minh","2","0","0.0000","0","0","21","10.5000","21","0"
"Southeast Asia","Vietnam","Ho Chi Minh City","1","0","0.0000","0","0","1","1.0000","1","1"
"Southeast Asia","Vietnam","Lam Dong","1","0","0.0000","0","0","5","5.0000","5","5"
"Southeast Asia","Vietnam","Unknown","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Angola","Bengo","48","99","2.0625","95","0","31","0.6458","20","0"
"Sub-Saharan Africa","Angola","Benguela","18","121","6.7222","77","0","391","21.7222","319","0"
"Sub-Saharan Africa","Angola","Bie","10","135","13.5000","48","0","111","11.1000","62","0"
"Sub-Saharan Africa","Angola","Cabinda","8","57","7.1250","23","0","27","3.3750","18","0"
"Sub-Saharan Africa","Angola","Cuando Cubango","4","16","4.0000","9","0","0","0.0000","0","0"
"Sub-Saharan Africa","Angola","Cuanza Norte","72","27","0.3750","17","0","12","0.1667","10","0"
"Sub-Saharan Africa","Angola","Cuanza Sul","3","42","14.0000","32","5","76","25.3333","52","4"
"Sub-Saharan Africa","Angola","Cunene","1","7","7.0000","7","7","3","3.0000","3","3"
"Sub-Saharan Africa","Angola","Huambo","23","137","5.9565","30","0","251","10.9130","100","0"
"Sub-Saharan Africa","Angola","Huila","8","15","1.8750","5","0","26","3.2500","10","0"
"Sub-Saharan Africa","Angola","Luanda","40","22","0.5500","6","0","27","0.6750","12","0"
"Sub-Saharan Africa","Angola","Luganda","1","2","2.0000","2","2","3","3.0000","3","3"
"Sub-Saharan Africa","Angola","Lunda Norte","6","37","6.1667","24","0","9","1.5000","7","0"
"Sub-Saharan Africa","Angola","Lunda Sul","1","6","6.0000","6","6","6","6.0000","6","6"
"Sub-Saharan Africa","Angola","Malanje","10","149","14.9000","50","0","125","12.5000","83","0"
"Sub-Saharan Africa","Angola","Moxico","12","62","5.1667","54","0","71","5.9167","45","0"
"Sub-Saharan Africa","Angola","Uige","8","68","8.5000","35","0","191","23.8750","150","0"
"Sub-Saharan Africa","Angola","Unknown","13","275","21.1538","259","0","195","15.0000","160","0"
"Sub-Saharan Africa","Angola","Zaire","2","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Benin","Littoral","4","0","0.0000","0","0","3","0.7500","3","0"
"Sub-Saharan Africa","Botswana","South-East","2","3","1.5000","3","0","4","2.0000","4","0"
"Sub-Saharan Africa","Botswana","Unknown","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Burkina Faso","Boucle du Mouhoun","3","1","0.3333","1","0","3","1.0000","3","0"
"Sub-Saharan Africa","Burkina Faso","Centre","8","57","7.1250","21","0","90","11.2500","42","0"
"Sub-Saharan Africa","Burkina Faso","Centre-Nord","4","0","0.0000","0","0","2","0.5000","1","0"
"Sub-Saharan Africa","Burkina Faso","Est","13","22","1.6923","6","0","12","0.9231","4","0"
"Sub-Saharan Africa","Burkina Faso","Nord","2","6","3.0000","6","0","5","2.5000","5","0"
"Sub-Saharan Africa","Burkina Faso","Sahel","19","23","1.2105","6","0","24","1.2632","4","0"
"Sub-Saharan Africa","Burkina Faso","Sud-Ouest","2","1","0.5000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Burundi","Bubanza","14","71","5.0714","12","0","58","4.1429","15","0"
"Sub-Saharan Africa","Burundi","Bujumbura Mairie","108","397","3.6759","104","0","488","4.5185","76","0"
"Sub-Saharan Africa","Burundi","Bujumbura Rural","16","106","6.6250","36","0","52","3.2500","20","0"
"Sub-Saharan Africa","Burundi","Bururi","19","99","5.2105","25","0","114","6.0000","46","0"
"Sub-Saharan Africa","Burundi","Cankuzo","2","6","3.0000","6","0","0","0.0000","0","0"
"Sub-Saharan Africa","Burundi","Cibitoke","18","185","10.2778","32","0","143","7.9444","60","0"
"Sub-Saharan Africa","Burundi","Gisagara","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Burundi","Gitega","17","97","5.7059","70","0","75","4.4118","45","0"
"Sub-Saharan Africa","Burundi","Karuzi","2","11","5.5000","8","3","8","4.0000","6","2"
"Sub-Saharan Africa","Burundi","Kayanza","9","84","9.3333","22","1","90","10.0000","50","0"
"Sub-Saharan Africa","Burundi","Kirundo","8","26","3.2500","12","0","49","6.1250","49","0"
"Sub-Saharan Africa","Burundi","Makamba","6","73","12.1667","50","1","26","4.3333","13","0"
"Sub-Saharan Africa","Burundi","Muramvya","6","71","11.8333","50","0","72","12.0000","47","0"
"Sub-Saharan Africa","Burundi","Muyinga","4","50","12.5000","48","0","44","11.0000","44","0"
"Sub-Saharan Africa","Burundi","Mwaro","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Burundi","Ngozi","2","1","0.5000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Burundi","Rumonge","2","5","2.5000","3","2","5","2.5000","3","2"
"Sub-Saharan Africa","Burundi","Rutana","2","12","6.0000","9","3","2","1.0000","2","0"
"Sub-Saharan Africa","Burundi","Ruyigi","3","9","3.0000","5","1","8","2.6667","5","0"
"Sub-Saharan Africa","Burundi","Unknown","15","420","28.0000","200","0","202","13.4667","42","0"
"Sub-Saharan Africa","Cameroon","Adamawa","2","7","3.5000","7","0","0","0.0000","0","0"
"Sub-Saharan Africa","Cameroon","Central","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Cameroon","East","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Cameroon","Extreme-North","74","347","4.6892","26","0","659","8.9054","112","0"
"Sub-Saharan Africa","Cameroon","Litoral","2","0","0.0000","0","0","3","1.5000","3","0"
"Sub-Saharan Africa","Cameroon","North-West","25","17","0.6800","8","0","14","0.5600","5","0"
"Sub-Saharan Africa","Cameroon","South","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Cameroon","South-West","30","18","0.6000","4","0","12","0.4000","4","0"
"Sub-Saharan Africa","Cameroon","Southwest","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Cameroon","Unknown","1","5","5.0000","5","5","3","3.0000","3","3"
"Sub-Saharan Africa","Central African Republic","Bamingui-Bangoran","1","9","9.0000","9","9","4","4.0000","4","4"
"Sub-Saharan Africa","Central African Republic","Bangui","22","88","4.0000","26","0","200","9.0909","99","0"
"Sub-Saharan Africa","Central African Republic","Basse-Kotto","1","41","41.0000","41","41","8","8.0000","8","8"
"Sub-Saharan Africa","Central African Republic","Haut-Mbomou","4","12","3.0000","12","0","0","0.0000","0","0"
"Sub-Saharan Africa","Central African Republic","Haute-Kotto","5","132","26.4000","85","0","113","22.6000","76","0"
"Sub-Saharan Africa","Central African Republic","Kemo","3","42","14.0000","37","2","17","5.6667","10","1"
"Sub-Saharan Africa","Central African Republic","Mambere Kadei","1","8","8.0000","8","8","12","12.0000","12","12"
"Sub-Saharan Africa","Central African Republic","Mbomou","9","123","13.6667","108","0","90","10.0000","76","0"
"Sub-Saharan Africa","Central African Republic","Nana-Grebizi","5","69","13.8000","30","0","73","14.6000","57","0"
"Sub-Saharan Africa","Central African Republic","Nana-Mambere","1","22","22.0000","22","22","23","23.0000","23","23"
"Sub-Saharan Africa","Central African Republic","Ombella-M'Poko","1","13","13.0000","13","13","2","2.0000","2","2"
"Sub-Saharan Africa","Central African Republic","Ouaka","10","88","8.8000","26","0","90","9.0000","31","0"
"Sub-Saharan Africa","Central African Republic","Ouham","8","41","5.1250","18","0","41","5.1250","29","0"
"Sub-Saharan Africa","Central African Republic","Ouham-Pende","5","28","5.6000","20","0","79","15.8000","34","0"
"Sub-Saharan Africa","Central African Republic","Sangha-Mbaere","1","10","10.0000","10","10","12","12.0000","12","12"
"Sub-Saharan Africa","Central African Republic","Unknown","2","1","0.5000","1","0","2","1.0000","2","0"
"Sub-Saharan Africa","Central African Republic","Vakaga","2","7","3.5000","7","0","10","5.0000","10","0"
"Sub-Saharan Africa","Chad","Borkou","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Chad","Guera","1","23","23.0000","23","23","0","0.0000","0","0"
"Sub-Saharan Africa","Chad","Lac","3","19","6.3333","12","3","21","7.0000","12","0"
"Sub-Saharan Africa","Chad","Logone Oriental","2","18","9.0000","18","0","0","0.0000","0","0"
"Sub-Saharan Africa","Chad","Moyen-Chari","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Chad","N'Djamena","6","201","33.5000","160","0","1026","171.0000","1001","0"
"Sub-Saharan Africa","Chad","Ouaddai","3","89","29.6667","40","17","70","23.3333","70","0"
"Sub-Saharan Africa","Chad","Sila","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Chad","Unknown","2","41","20.5000","40","1","3","1.5000","3","0"
"Sub-Saharan Africa","Chad","Wadi Fira","2","1","0.5000","1","0","6","3.0000","5","1"
"Sub-Saharan Africa","Comoros","Anjouan","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Comoros","Ngazidja","2","1","0.5000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Bandundu","5","540","108.0000","339","0","111","22.2000","28","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Haut-Uele","2","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Ituri","11","21","1.9091","12","0","10","0.9091","3","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Kasai","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Kasai-Central","2","43","21.5000","39","4","1","0.5000","1","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Kasai-Occidental","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Kasai-Oriental","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Katanga","5","26","5.2000","17","0","39","7.8000","28","0"
"Sub-Saharan Africa","Democratic Republic of the Congo","Kinshasa","8","38","4.7500","19","0","11","1.3750","4","0"
